"id";"name";"year";"elecons";"allowances";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes";"detect"
"060611212000";"Powiat opolski";"2018";688.1;7228;700;31.12;76.4;65.1;6.8;59726;77;187;29;74.2
"060611212000";"Powiat opolski";"2019";705;6364;761;31.06;75.8;66.3;6.2;59208;78;159;35;82.4
"060611212000";"Powiat opolski";"2020";714.9;5708;792;30.64;77;0;7.5;57375;154;264;26;76.7
"060611212000";"Powiat opolski";"2021";740.4;5374;736;30.62;75.8;0;6;56726;102;204;19;81.1
"060611212000";"Powiat opolski";"2022";641;5569;809;30.51;76.5;0;5.8;56163;174;325;19;75.8
"060611214000";"Powiat puławski";"2013";669.3;10137;2455;47.97;97.6;64.2;8.3;116206;246;1247;69;62.5
"060611214000";"Powiat puławski";"2014";667.8;9673;2040;47.81;96.3;65.2;7.2;115777;278;1035;72;61
"060611214000";"Powiat puławski";"2015";671.3;8671;1976;47.79;96.9;65.9;6.4;115206;426;1116;61;56.9
"060611214000";"Powiat puławski";"2016";676.6;7977;2021;47.73;97;67;5.5;114722;616;1163;58;62
"060611214000";"Powiat puławski";"2017";695.2;6910;1836;47.7;98.1;68.4;4.3;114198;284;839;64;70.1
"060611214000";"Powiat puławski";"2018";699.2;6094;1832;47.57;95.5;70;4.6;113762;343;717;57;74.7
"060611214000";"Powiat puławski";"2019";691;5609;1878;47.45;94.6;71.3;3.8;113173;357;688;44;78.9
"060611214000";"Powiat puławski";"2020";721.9;4806;1751;47.64;96.2;0;5.2;109913;335;734;37;81.6
"060611214000";"Powiat puławski";"2021";745.6;4428;1911;47.53;94.7;0;4.4;108699;479;865;41;81.2
"060611214000";"Powiat puławski";"2022";672;4347;1880;47.51;93.3;0;3.7;107914;579;971;31;71.8
"060611216000";"Powiat rycki";"2013";618.3;3849;917;46.51;78.7;59.3;9.5;58080;63;413;26;59.4
"060611216000";"Powiat rycki";"2014";618.3;4263;785;46.38;77.5;60.6;8.8;57724;78;389;17;64.7
"060611216000";"Powiat rycki";"2015";628.1;3758;724;46.37;77.3;61.5;7.8;57388;166;359;9;59.1
"060611216000";"Powiat rycki";"2016";639.2;3465;850;46.21;77.8;63.1;7.1;57005;180;420;31;63.5
"060611216000";"Powiat rycki";"2017";657.5;3174;842;46.1;78.3;65;6;56765;239;406;28;73.9
"060611216000";"Powiat rycki";"2018";660.4;2733;951;45.96;77.7;66.3;5.3;56166;270;385;19;75.7
"060611216000";"Powiat rycki";"2019";661.3;2514;796;45.89;77.5;68.7;4.7;55988;133;283;18;83.7
"060611216000";"Powiat rycki";"2020";699.2;2099;850;45.36;79.4;0;5.6;53152;143;277;16;87.8
"060611216000";"Powiat rycki";"2021";704.4;1885;984;45.16;79.8;0;4.9;52486;264;449;30;85.8
"060611216000";"Powiat rycki";"2022";617;2023;826;45.04;79.9;0;4.3;52021;158;370;17;78.1
"061813301000";"Powiat bieszczadzki";"2013";519.4;5871;445;42.54;83.5;51.4;14;22204;49;190;18;70.1
"061813301000";"Powiat bieszczadzki";"2014";516.8;5636;290;42.35;84.4;51.9;12.9;22155;28;104;8;72.2
"061813301000";"Powiat bieszczadzki";"2015";517.9;5807;258;42.29;83.1;52.7;12.4;22072;42;98;6;68
"061813301000";"Powiat bieszczadzki";"2016";517.8;5602;246;42;83.6;54.1;11;21990;39;96;15;74.4
"061813301000";"Powiat bieszczadzki";"2017";550.9;4531;310;41.92;82.3;55.7;9.4;21891;75;92;15;80.8
"061813301000";"Powiat bieszczadzki";"2018";561.6;3815;273;41.74;82.2;57.2;8.4;21879;27;65;12;83.9
"061813301000";"Powiat bieszczadzki";"2019";558.6;3685;315;41.73;82.4;58.2;8.5;21664;57;107;8;82.6
"061813301000";"Powiat bieszczadzki";"2020";597.1;3708;308;41.55;80.5;0;10.1;21087;44;74;8;81.6
"061813301000";"Powiat bieszczadzki";"2021";600.1;3653;248;41.09;88.3;0;9.3;20940;84;101;3;76.9
"061813301000";"Powiat bieszczadzki";"2022";578;4346;215;40.95;85.7;0;8.9;20777;62;96;9;75.7
"061813302000";"Powiat brzozowski";"2013";500;1044;979;11.38;76.5;59.6;17.7;66334;195;422;30;71.5
"061813302000";"Powiat brzozowski";"2014";500.7;1040;605;11.4;76.9;60;16.2;66220;71;270;13;70
"061813302000";"Powiat brzozowski";"2015";504.5;837;549;11.36;76.2;60.1;14.6;66112;142;297;8;72.6
"061813302000";"Powiat brzozowski";"2016";509;762;410;11.39;76.6;60.6;13.2;65990;46;155;25;69.7
"061813302000";"Powiat brzozowski";"2017";532.2;658;421;11.33;76.8;61.1;11.7;65938;92;170;28;77.5
"061813302000";"Powiat brzozowski";"2018";535.9;535;487;11.34;76.8;62;10.9;65713;80;147;22;77.4
"061813302000";"Powiat brzozowski";"2019";536.5;505;663;11.34;75.6;62.9;10.5;65567;182;256;18;82.6
"061813302000";"Powiat brzozowski";"2020";554;418;512;11.48;76.2;0;11.6;64304;117;169;23;84.4
"061813302000";"Powiat brzozowski";"2021";545.8;469;723;11.4;77;0;11.2;63918;348;396;19;84.5
"061813302000";"Powiat brzozowski";"2022";493.8;586;579;11.39;75.3;0;10.6;63591;214;317;15;79.6
"061813305000";"Powiat jasielski";"2013";554.9;11849;1608;32.77;78.4;56.7;13.6;115388;262;730;30;62.7
"061813305000";"Powiat jasielski";"2014";551.4;12034;1175;32.73;78.4;56.7;11.6;115185;208;543;38;62.3
"061813305000";"Powiat jasielski";"2015";549.1;11003;889;32.6;78.6;57.1;11.1;114773;108;344;30;59.1
"061813305000";"Powiat jasielski";"2016";545.7;10046;946;32.42;78.4;57.5;9.7;114533;181;433;44;62.4
"061813305000";"Powiat jasielski";"2017";575.2;8849;1222;32.31;78.8;58.1;8;114156;517;788;37;55.6
"061813305000";"Powiat jasielski";"2018";566.4;7371;1135;32.11;78.9;59.1;7.2;113962;369;611;41;61.2
"061813305000";"Powiat jasielski";"2019";566.4;6177;1175;31.98;79.5;60.6;7;113450;219;438;28;65.5
"061813305000";"Powiat jasielski";"2020";594.1;5652;1110;31.84;82.6;0;8.3;111035;282;535;17;62.8
"061813305000";"Powiat jasielski";"2021";574.1;5351;1135;31.62;82.5;0;8.2;110185;293;561;22;68.1
"061813305000";"Powiat jasielski";"2022";510.5;5838;1162;31.46;81.3;0;7.5;109582;407;603;27;65.4
"061813307000";"Powiat krośnieński";"2013";569.7;1583;1078;12.03;74.5;59.7;10.2;111883;91;469;33;67.8
"061813307000";"Powiat krośnieński";"2014";563.2;1392;531;12;73.9;60.1;8.6;112064;91;239;27;63
"061813307000";"Powiat krośnieński";"2015";565.1;1394;3270;12.05;72.8;60.2;7.2;112117;2657;2860;18;53.1
"061813307000";"Powiat krośnieński";"2016";564.5;1205;1008;12.02;72.8;60.9;5.2;112193;367;563;36;64
"061813307000";"Powiat krośnieński";"2017";583.7;1133;1187;11.96;71.8;61.9;3.8;112481;565;295;33;67.8
"061813307000";"Powiat krośnieński";"2018";582.2;953;1135;11.97;72.4;62.7;3.2;112414;373;316;35;73.4
"061813307000";"Powiat krośnieński";"2019";586;828;874;11.93;73.2;64;2.7;112283;191;354;42;75
"061813307000";"Powiat krośnieński";"2020";589;824;1135;11.72;73.3;0;3.7;110184;452;627;21;69.6
"061813307000";"Powiat krośnieński";"2021";572.5;832;1093;11.63;73.9;0;3.1;109633;430;509;21;71.8
"061813307000";"Powiat krośnieński";"2022";510;784;1584;11.6;72.2;0;3.1;109122;900;1089;22;70.9
"061813317000";"Powiat sanocki";"2013";537.6;12313;1473;45.9;79.4;56.4;9.4;96096;116;689;47;60.8
"061813317000";"Powiat sanocki";"2014";527.7;11770;1228;45.8;78.8;57.1;8.6;95826;111;551;71;58.8
"061813317000";"Powiat sanocki";"2015";529.9;10494;1132;45.55;78.3;58;6.7;95645;134;469;45;66.5
"061813317000";"Powiat sanocki";"2016";532.8;9260;1091;45.4;79;59.5;6.2;95485;178;526;56;62.3
"061813317000";"Powiat sanocki";"2017";551.5;7783;1154;45.34;80.1;60.9;5.1;95035;290;472;39;66.3
"061813317000";"Powiat sanocki";"2018";559;6423;1260;45.06;80.1;62.3;4.8;94758;253;552;62;71.6
"061813317000";"Powiat sanocki";"2019";563;5317;1421;45.01;80.3;63.8;4.8;94385;217;526;62;79.3
"061813317000";"Powiat sanocki";"2020";592.3;4832;1650;44.43;80.2;0;5.4;91818;223;665;53;83.1
"061813317000";"Powiat sanocki";"2021";588.5;4388;1647;44.18;81.7;0;4.6;90907;355;593;49;85.1
"061813317000";"Powiat sanocki";"2022";544.6;4771;1200;43.94;78.5;0;5;90294;322;539;47;73.9
"061813321000";"Powiat leski";"2013";681.6;2014;557;21.02;84.7;56.1;16.8;26783;31;231;18;74.1
"061813321000";"Powiat leski";"2014";670.9;2070;498;20.94;83.9;57.1;15.6;26821;145;230;17;72.6
"061813321000";"Powiat leski";"2015";679.3;1204;371;20.9;84.4;57.1;14.6;26747;45;111;9;74.4
"061813321000";"Powiat leski";"2016";689.4;1759;408;20.71;86.5;57.9;14.3;26691;39;173;18;80.4
"061813321000";"Powiat leski";"2017";717.3;1690;354;20.79;87.1;59.1;12.1;26606;81;111;16;77.9
"061813321000";"Powiat leski";"2018";729.6;1375;608;20.45;86.3;60;11.6;26562;292;248;14;85.4
"061813321000";"Powiat leski";"2019";738.1;1140;975;20.54;85.9;61.2;11.3;26441;60;767;11;94.7
"061813321000";"Powiat leski";"2020";779.8;1039;310;20.31;87.5;0;12.4;25971;33;140;9;83.3
"061813321000";"Powiat leski";"2021";777.1;957;454;20.29;87.4;0;11.3;25696;55;98;9;93.7
"061813321000";"Powiat leski";"2022";731.9;989;378;20.23;87;0;11.4;25565;53;189;4;90.8
"061813361000";"Powiat m. Krosno";"2013";594.3;10338;1600;100;76.9;59.1;8.8;47223;300;832;42;52
"061813361000";"Powiat m. Krosno";"2014";578.7;7728;1384;100;77.4;60.8;7.3;46934;350;733;42;54.4
"061813361000";"Powiat m. Krosno";"2015";573.1;6012;1048;100;78.7;63.1;6.3;46775;229;634;31;53.4
"061813361000";"Powiat m. Krosno";"2016";569.9;5250;821;100;80.1;65.6;5;46565;211;460;23;56.9
"061813361000";"Powiat m. Krosno";"2017";591.7;4439;7075;100;79.7;67.9;3.6;46600;6474;6429;34;56.2
"061813361000";"Powiat m. Krosno";"2018";575.9;3991;872;100;80.1;69.7;2.9;46511;319;421;29;58.9
"061813361000";"Powiat m. Krosno";"2019";571.5;3608;1710;100;81.4;71.8;2.6;46291;1077;1076;23;65.5
"061813361000";"Powiat m. Krosno";"2020";608.9;3163;8448;100;80.1;0;3.7;45165;7910;8148;12;59.8
"061813361000";"Powiat m. Krosno";"2021";598.8;2944;2579;100;83;0;2.8;44687;2066;2046;11;71.3
"061813361000";"Powiat m. Krosno";"2022";567.5;3257;702;100;80.8;0;2.9;44322;241;395;6;57.7
"061813404000";"Powiat jarosławski";"2013";579.5;9995;1840;39.62;85.8;57.2;12.9;122130;185;837;65;66.6
"061813404000";"Powiat jarosławski";"2014";574.8;9689;1398;39.39;85.9;57.6;11.9;121795;184;603;40;72.2
"061813404000";"Powiat jarosławski";"2015";570.7;9362;1269;39.09;85.4;58.1;10.8;121508;279;486;35;74.1
"061813404000";"Powiat jarosławski";"2016";574.4;8917;1286;39.04;86.5;58.9;10.1;121299;246;544;49;72.7
"061813404000";"Powiat jarosławski";"2017";589.9;8163;1254;38.85;82.3;59.6;9.3;120980;209;478;56;75.1
"061813404000";"Powiat jarosławski";"2018";593.5;7565;1344;38.75;81.9;60.6;8.7;120714;197;338;47;85.9
"061813404000";"Powiat jarosławski";"2019";589.2;6777;1139;38.67;81.9;62.1;7;120247;213;378;34;80.7
"061813404000";"Powiat jarosławski";"2020";607.6;6143;1105;38.37;82.2;0;8.5;117823;196;440;24;77.2
"061813404000";"Powiat jarosławski";"2021";601;6174;1136;38.14;82.1;0;7.7;117015;274;470;37;75.4
"061813404000";"Powiat jarosławski";"2022";552.7;7447;1040;38.01;79.2;0;6.7;116458;238;449;34;73.3
"061813409000";"Powiat lubaczowski";"2013";548.3;4338;1040;34.45;76.1;56;12.1;57057;89;303;16;84.8
"061813409000";"Powiat lubaczowski";"2014";546.9;4155;627;34.45;76.4;56.3;10.8;56895;56;138;18;76
"061813409000";"Powiat lubaczowski";"2015";553.5;4009;527;34.35;76.3;56.6;9.3;56536;72;162;12;72.8
"061813409000";"Powiat lubaczowski";"2016";559;3485;566;34.23;75.7;57.2;8.1;56352;161;138;11;81.8
"061813409000";"Powiat lubaczowski";"2017";573;3010;462;34.2;74.7;57.9;6.8;56086;79;105;16;80.6
"061813409000";"Powiat lubaczowski";"2018";581.2;2252;675;34.28;75.3;58.9;6.1;55652;62;214;18;82
"061813409000";"Powiat lubaczowski";"2019";563.7;1826;502;34.22;74.2;59.9;5.8;55217;94;123;7;81
"061813409000";"Powiat lubaczowski";"2020";578.5;1474;477;34.26;76.3;0;7.1;53914;84;126;15;75.4
"061813409000";"Powiat lubaczowski";"2021";563.8;1471;481;34.21;76.7;0;6.4;53374;119;160;12;75.7
"061813409000";"Powiat lubaczowski";"2022";515.7;1475;562;34.17;76.3;0;5.7;52983;75;157;13;75.8
"061813413000";"Powiat przemyski";"2013";578.8;1736;923;0;78.3;55.8;13.4;74225;59;335;25;66.2
"061813413000";"Powiat przemyski";"2014";574.4;1574;698;0;78.3;55.4;11.5;74067;106;289;19;67
"061813413000";"Powiat przemyski";"2015";572.3;1371;682;0;77;55.2;10.5;74315;51;252;18;68.3
"061813413000";"Powiat przemyski";"2016";572.1;1174;661;0;76.9;55.4;9.7;74360;74;237;13;74.3
"061813413000";"Powiat przemyski";"2017";605.1;851;710;0;76.1;56.1;8.5;74440;122;227;17;74.6
"061813413000";"Powiat przemyski";"2018";602.8;772;644;0;74.1;56.6;7.8;74398;104;207;20;75.6
"061813413000";"Powiat przemyski";"2019";606.5;566;617;0;73;57.5;7.4;74061;118;267;18;64.3
"061813413000";"Powiat przemyski";"2020";628.5;458;532;0;74.7;0;8.7;72100;123;239;16;64.6
"061813413000";"Powiat przemyski";"2021";623.8;457;581;1.16;74.5;0;8.5;71742;183;299;13;62.5
"061813413000";"Powiat przemyski";"2022";570.5;448;742;1.14;75.4;0;7.1;71393;331;448;18;62.2
"061813414000";"Powiat przeworski";"2013";581.9;3965;1096;26.74;75.6;59;13.7;79262;109;448;46;70.8
"061813414000";"Powiat przeworski";"2014";575.4;2963;766;26.67;74.4;59;12;79027;121;371;29;72
"061813414000";"Powiat przeworski";"2015";576.5;2515;688;26.6;75.4;59.1;11.5;78869;93;258;25;67.2
"061813414000";"Powiat przeworski";"2016";576.1;2267;673;26.55;74.5;59.4;10.7;78735;168;287;28;74.4
"061813414000";"Powiat przeworski";"2017";600.5;2036;659;26.42;73.7;60.2;9.5;78644;126;281;18;79.4
"061813414000";"Powiat przeworski";"2018";600.2;1772;813;26.37;74.9;61;8.4;78458;230;246;12;85.5
"061813414000";"Powiat przeworski";"2019";578.4;1438;833;26.29;76;62;8.1;78362;160;287;21;87.9
"061813414000";"Powiat przeworski";"2020";598.6;1331;783;26.01;77;0;8.9;76778;278;402;9;79.9
"061813414000";"Powiat przeworski";"2021";592.6;1380;869;25.87;78.3;0;8.4;76401;374;511;18;85.9
"061813414000";"Powiat przeworski";"2022";521.3;1477;732;25.75;76.2;0;8;76094;305;381;15;76.8
"061813462000";"Powiat m. Przemyśl";"2013";663.3;22753;1630;100;85.8;59.2;12.7;63638;252;916;75;55.8
"061813462000";"Powiat m. Przemyśl";"2014";642.7;23224;1307;100;85.1;60.9;11.9;63441;235;777;43;47.7
"061813462000";"Powiat m. Przemyśl";"2015";637.1;22823;1114;100;84.3;61.7;10.6;62720;182;622;28;44.8
"061813462000";"Powiat m. Przemyśl";"2016";634.2;18320;1119;100;84.6;63.4;10.2;62154;124;640;33;47.3
"061813462000";"Powiat m. Przemyśl";"2017";647.2;16930;910;100;80.2;65.5;9.2;61808;193;473;34;53.8
"061813462000";"Powiat m. Przemyśl";"2018";644;15112;999;100;79.2;67.7;8.5;61251;167;512;39;66.6
"061813462000";"Powiat m. Przemyśl";"2019";627.8;13337;1232;100;78.7;70.1;8;60689;245;605;35;71.8
"061813462000";"Powiat m. Przemyśl";"2020";644.7;11767;885;100;81.9;0;9.1;58625;161;435;21;67.6
"061813462000";"Powiat m. Przemyśl";"2021";658.7;11080;1040;100;85;0;8.8;57568;256;550;30;68.2
"061813462000";"Powiat m. Przemyśl";"2022";640.5;10850;1208;100;81.3;0;7.7;56802;251;705;36;63.6
"061813506000";"Powiat kolbuszowski";"2013";482.9;1334;776;14.87;75.6;56.3;10.4;62751;56;328;15;62.1
"061813506000";"Powiat kolbuszowski";"2014";475.8;1216;550;14.8;75.9;56.2;9.1;62656;63;208;15;63.5
"061813506000";"Powiat kolbuszowski";"2015";485.2;1184;438;14.77;75;55.9;7.9;62513;52;157;15;61.4
"061813506000";"Powiat kolbuszowski";"2016";489.1;1209;488;14.71;77.1;55.7;6.9;62472;38;164;18;60.1
"061813506000";"Powiat kolbuszowski";"2017";508.1;1104;429;14.68;75.6;55.9;5.8;62401;42;150;25;72.9
"061813506000";"Powiat kolbuszowski";"2018";519.4;940;504;14.62;74.7;56.2;4.9;62476;107;165;21;69.8
"061813506000";"Powiat kolbuszowski";"2019";518.9;821;464;14.47;75.7;56.7;4.6;62246;71;124;13;75.1
"061813506000";"Powiat kolbuszowski";"2020";527.7;802;605;14.1;76.4;0;5.4;61926;186;183;11;71.6
"061813506000";"Powiat kolbuszowski";"2021";525.7;810;800;14.03;77.1;0;4.6;61574;427;474;11;67.5
"061813506000";"Powiat kolbuszowski";"2022";459.6;831;649;13.95;75.8;0;4.2;61389;188;325;10;65.7
"061813510000";"Powiat łańcucki";"2013";611.9;1986;1478;22.63;74.5;60.9;12.9;79866;119;540;37;71.8
"061813510000";"Powiat łańcucki";"2014";608.3;2032;992;22.47;75.1;61.3;11.7;80028;125;411;41;65.9
"061813510000";"Powiat łańcucki";"2015";613.8;2100;907;22.23;75.1;61.9;9.5;80201;197;430;23;65.1
"061813510000";"Powiat łańcucki";"2016";619.4;2067;880;22.06;75.4;62.6;9.2;80464;149;402;40;66.4
"061813510000";"Powiat łańcucki";"2017";636.1;1823;747;22.02;75.4;63.4;7.2;80741;127;348;22;68.8
"061813510000";"Powiat łańcucki";"2018";634.9;1469;689;21.94;74.9;64.6;7.1;80834;127;275;23;75.8
"061813510000";"Powiat łańcucki";"2019";637.2;1232;798;21.85;75.2;65.9;6.3;81049;189;353;29;75.2
"061813510000";"Powiat łańcucki";"2020";633.1;1206;678;21.94;78.3;0;7.6;81007;131;274;21;74.8
"061813510000";"Powiat łańcucki";"2021";634.7;1124;1058;21.9;78.9;0;6.9;80796;391;544;33;81.4
"061813510000";"Powiat łańcucki";"2022";556.5;1306;840;21.84;79.7;0;5.5;80802;249;415;24;80.8
"061813515000";"Powiat ropczycko-sędziszowski";"2013";531.1;1404;968;31.51;80.9;58.7;13.7;73551;83;478;32;58.9
"061813515000";"Powiat ropczycko-sędziszowski";"2014";525.9;1356;751;31.51;80.8;59;11.7;73680;75;336;35;67.8
"061813515000";"Powiat ropczycko-sędziszowski";"2015";530.3;1229;546;31.52;81.1;59.4;10.6;73756;90;209;31;67.7
"061813515000";"Powiat ropczycko-sędziszowski";"2016";542.2;1047;707;31.45;80.9;60;8;73956;138;359;25;69.3
"061813515000";"Powiat ropczycko-sędziszowski";"2017";566.2;1026;612;31.5;81.2;61.1;7.7;74198;156;298;24;68.6
"061813515000";"Powiat ropczycko-sędziszowski";"2018";574.4;664;561;31.47;80.6;61.8;7.5;74374;115;207;24;69.8
"061813515000";"Powiat ropczycko-sędziszowski";"2019";563.5;492;776;37.86;81.4;62.7;6.4;74515;147;305;24;74.9
"061813515000";"Powiat ropczycko-sędziszowski";"2020";573.1;517;970;38.01;79.7;0;8;74023;229;475;18;81.8
"061813515000";"Powiat ropczycko-sędziszowski";"2021";566.2;556;915;38.09;78.8;0;7.1;74063;334;403;19;76.6
"061813515000";"Powiat ropczycko-sędziszowski";"2022";518.5;599;754;38.07;79.7;0;6.2;74066;163;389;11;65.9
"061813516000";"Powiat rzeszowski";"2013";621.6;1748;1820;16.9;79.2;58.7;9.6;165835;117;974;72;50.1
"061813516000";"Powiat rzeszowski";"2014";620.5;1663;1447;16.89;79.9;58.8;9;166643;149;751;55;52.1
"061813516000";"Powiat rzeszowski";"2015";628.9;1561;1119;16.92;80.3;58.8;8.4;167342;133;559;38;47.1
"061813516000";"Powiat rzeszowski";"2016";636.6;1478;1182;16.95;82.1;59.3;7.2;168337;136;564;39;50.8
"061813516000";"Powiat rzeszowski";"2017";654;1336;1301;17;81.6;60.2;6.3;169165;266;522;32;54.4
"061813516000";"Powiat rzeszowski";"2018";658.3;1169;1251;16.98;82.3;60.8;6;170486;254;490;30;59
"061813516000";"Powiat rzeszowski";"2019";659.2;1047;1087;17.26;83.1;61.8;5.5;169438;173;393;49;62.3
"061813516000";"Powiat rzeszowski";"2020";639.4;914;1247;18.42;83.5;0;6.4;174049;216;531;34;60.3
"061813516000";"Powiat rzeszowski";"2021";633.5;883;1326;19.24;83.2;0;5.4;173842;325;595;36;63.3
"061813516000";"Powiat rzeszowski";"2022";552.4;830;1652;19.22;84.8;0;4.7;174805;584;856;44;62.2
"061813519000";"Powiat strzyżowski";"2013";542.5;2172;733;14.44;71.9;58.2;16.6;62095;54;346;21;56
"061813519000";"Powiat strzyżowski";"2014";538.1;2023;515;14.46;72.2;57.8;15;61912;60;270;11;59.8
"061813519000";"Powiat strzyżowski";"2015";542.1;1809;437;14.43;72;57.8;13.9;61852;71;219;16;62.8
"061813519000";"Powiat strzyżowski";"2016";546.3;1629;424;14.44;72;57.9;12.1;61781;76;198;16;56.9
"061813519000";"Powiat strzyżowski";"2017";568.4;1501;373;14.42;70.9;58.5;10.3;61690;63;162;20;63.8
"061813519000";"Powiat strzyżowski";"2018";573.3;1396;646;14.46;71.6;59.6;9.7;61558;324;138;22;68.4
"061813519000";"Powiat strzyżowski";"2019";568.4;1211;483;14.39;71.1;60.5;9;61386;73;189;21;72.4
"061813519000";"Powiat strzyżowski";"2020";571.4;1098;408;14.29;73.4;0;10.4;60350;72;172;8;62.3
"061813519000";"Powiat strzyżowski";"2021";561.6;1068;438;14.25;73.4;0;9.7;59852;112;228;13;58.8
"061813519000";"Powiat strzyżowski";"2022";500.9;1294;424;14.25;72.1;0;9;59514;91;224;13;66.3
"061813563000";"Powiat m. Rzeszów";"2013";660.9;34089;4618;100;99.5;54.6;7.9;183108;573;3016;122;39.8
"061813563000";"Powiat m. Rzeszów";"2014";650.5;32109;4047;100;102.1;56;7.3;185123;616;2595;112;37.7
"061813563000";"Powiat m. Rzeszów";"2015";651.8;29422;3528;100;102;57.9;7.2;185896;723;2095;112;34.3
"061813563000";"Powiat m. Rzeszów";"2016";655.2;26897;3125;100;100.7;60.1;6.7;187422;483;1867;94;37.3
"061813563000";"Powiat m. Rzeszów";"2017";677.4;24586;3364;100;99.6;62.2;5.8;189662;880;1793;93;44.2
"061813563000";"Powiat m. Rzeszów";"2018";683;22627;3097;100;99.3;64.3;5.6;191564;784;1765;93;48.4
"061813563000";"Powiat m. Rzeszów";"2019";683.8;21044;3085;100;98.8;66.4;5.2;196208;594;1458;120;54.4
"061813563000";"Powiat m. Rzeszów";"2020";710.4;20311;3368;100;99.9;0;6.4;194374;853;1627;109;53.6
"061813563000";"Powiat m. Rzeszów";"2021";717.2;20489;4244;100;101.2;0;5.4;196374;1565;2347;80;61.3
"061813563000";"Powiat m. Rzeszów";"2022";682.6;21878;4461;100;97.1;0;4.7;197181;1593;2000;96;48.4
"061813603000";"Powiat dębicki";"2013";568.5;9117;2033;40.22;81.6;56.4;9.6;135165;228;962;68;62
"061813603000";"Powiat dębicki";"2014";566.2;9941;1795;40.03;82.2;56.8;8.6;135115;309;825;66;62.5
"061813603000";"Powiat dębicki";"2015";574.4;9039;1570;39.85;81.9;57.3;7.7;135293;326;788;62;50.6
"061813603000";"Powiat dębicki";"2016";572;8183;1475;39.81;82.2;58.2;6.5;135336;224;724;54;55
"061813603000";"Powiat dębicki";"2017";611.3;7299;1659;39.61;82.7;59.3;4.9;135479;550;677;47;64.2
"061813603000";"Powiat dębicki";"2018";612.6;6108;1683;39.46;82;60.6;4.1;135471;319;739;39;71.1
"061813603000";"Powiat dębicki";"2019";609;5179;1618;39.3;83.1;61.9;3.3;135299;343;688;44;70
"061813603000";"Powiat dębicki";"2020";613.8;4669;1652;38.71;83.9;0;4.5;133915;345;679;29;73.9
"061813603000";"Powiat dębicki";"2021";632;4568;1841;38.54;84.1;0;3.3;133330;510;996;29;64.1
"061813603000";"Powiat dębicki";"2022";578.6;5057;1679;38.35;82.1;0;3.1;132873;409;909;35;66
"061813608000";"Powiat leżajski";"2013";512.4;4211;1266;29.35;81.1;57.5;12.6;69977;89;537;34;54.3
"061813608000";"Powiat leżajski";"2014";509.2;4155;791;29.14;80.5;57.8;12;69856;101;338;19;69.2
"061813608000";"Powiat leżajski";"2015";508.6;3863;736;28.94;79.6;57.7;10.9;69701;94;268;15;63.2
"061813608000";"Powiat leżajski";"2016";508.5;3897;743;28.73;79.3;58.1;9.7;69663;111;299;31;69.3
"061813608000";"Powiat leżajski";"2017";526.7;3590;666;28.66;79.7;58.9;9.1;69641;70;283;18;76.3
