"id";"name";"year";"elecons";"allowances";"evictions";"crimes";"urban";"wages";"nonworking";"unemplyshare";"pop";"ecocrimes";"propcrimes";"lifecrimes"
"040416709000";"Powiat mogileński";"21";838.1;4144;NA;568;37.71;78.4;0;6.2;44062;71;189;6
"040416709000";"Powiat mogileński";"22";818.9;5160;4;458;37.39;81.8;0;6;43853;75;156;8
"040416710000";"Powiat nakielski";"02";460.5;NA;NA;NA;NA;78.2;62.5;NA;84201;NA;NA;NA
"040416710000";"Powiat nakielski";"03";457.4;NA;NA;NA;NA;77.1;60;20.4;84354;NA;NA;NA
"040416710000";"Powiat nakielski";"04";467.8;36747;NA;NA;NA;76.9;58.4;19.5;84458;NA;NA;NA
"040416710000";"Powiat nakielski";"05";627.2;32686;NA;NA;44.44;77.1;56.6;17.8;84794;NA;NA;NA
"040416710000";"Powiat nakielski";"06";637.2;29428;NA;NA;44.46;75.8;56.3;14.7;84900;NA;NA;NA
"040416710000";"Powiat nakielski";"07";650.2;25084;NA;NA;44.14;74.8;55.4;11.5;85050;NA;NA;NA
"040416710000";"Powiat nakielski";"08";660;19782;NA;NA;44.16;75.2;54.9;9.3;85248;NA;NA;NA
"040416710000";"Powiat nakielski";"09";673.7;18105;NA;NA;44.04;76.6;54.4;11.3;85397;NA;NA;NA
"040416710000";"Powiat nakielski";"10";678.2;18489;NA;NA;44.01;78.7;54.3;11.5;86881;NA;NA;NA
"040416710000";"Powiat nakielski";"11";671.5;18697;NA;NA;43.87;79.1;54.6;11.3;86966;NA;NA;NA
"040416710000";"Powiat nakielski";"12";670.4;18463;NA;NA;43.7;79.8;55.3;11.9;86839;NA;NA;NA
"040416710000";"Powiat nakielski";"13";666.5;18582;NA;2237;43.58;79.4;55.6;12;86969;367;984;33
"040416710000";"Powiat nakielski";"14";662.1;18580;NA;1968;43.4;78;56.5;10.6;86936;523;944;29
"040416710000";"Powiat nakielski";"15";662.3;17344;NA;1572;43.28;76.7;57.5;8.8;86841;183;697;33
"040416710000";"Powiat nakielski";"16";673;15692;NA;1447;43.13;77.4;58.9;8.1;86774;255;626;40
"040416710000";"Powiat nakielski";"17";713.4;14273;NA;1312;42.88;76.6;60.2;6.8;86764;160;523;31
"040416710000";"Powiat nakielski";"18";725.5;12381;NA;1749;42.69;76.7;61.5;6.1;86590;396;544;24
"040416710000";"Powiat nakielski";"19";737.3;10986;NA;1525;42.5;79.2;62.8;5.6;86311;217;597;23
"040416710000";"Powiat nakielski";"20";777.7;9980;1;1687;42.68;80.1;0;7.2;83894;477;868;22
"040416710000";"Powiat nakielski";"21";780.2;9317;NA;1597;42.53;80.4;0;6;83412;276;718;15
"040416710000";"Powiat nakielski";"22";756.1;9723;4;1932;42.13;88.1;0;5.8;83148;402;817;16
"040416719000";"Powiat żniński";"02";450.5;NA;NA;NA;NA;74.3;61;NA;69871;NA;NA;NA
"040416719000";"Powiat żniński";"03";448;NA;NA;NA;NA;73.6;59.1;21.7;69813;NA;NA;NA
"040416719000";"Powiat żniński";"04";452.3;29780;NA;NA;NA;72.7;57.8;20.9;69772;NA;NA;NA
"040416719000";"Powiat żniński";"05";662.9;30370;NA;NA;43.73;71;56.2;18.8;69808;NA;NA;NA
"040416719000";"Powiat żniński";"06";674.4;28296;NA;NA;43.45;72.3;55.7;16.4;69754;NA;NA;NA
"040416719000";"Powiat żniński";"07";684.7;23664;NA;NA;43.51;72;54.9;12;69736;NA;NA;NA
"040416719000";"Powiat żniński";"08";683.8;20222;NA;NA;43.48;71.3;54.3;11.5;69967;NA;NA;NA
"040416719000";"Powiat żniński";"09";696.2;17466;NA;NA;43.26;72.8;54.1;12.2;69985;NA;NA;NA
"040416719000";"Powiat żniński";"10";706.5;17449;NA;NA;43.66;73;54.1;11.8;71052;NA;NA;NA
"040416719000";"Powiat żniński";"11";692.4;15940;NA;NA;43.49;73;55;12.6;71003;NA;NA;NA
"040416719000";"Powiat żniński";"12";695.1;15833;NA;NA;43.31;73.2;55.8;12.8;70957;NA;NA;NA
"040416719000";"Powiat żniński";"13";698.8;15241;NA;1354;43.16;74.2;56.9;13.1;70792;124;513;36
"040416719000";"Powiat żniński";"14";696.5;14280;NA;1136;42.97;73.1;57.9;10.8;70696;107;457;21
"040416719000";"Powiat żniński";"15";705.2;13096;NA;1142;42.93;73.3;59;9.5;70606;130;382;22
"040416719000";"Powiat żniński";"16";705;11752;NA;1195;42.8;73.2;60.5;9;70528;172;329;37
"040416719000";"Powiat żniński";"17";737;10899;NA;991;42.64;74.3;62.3;6.9;70534;129;328;26
"040416719000";"Powiat żniński";"18";756.9;9499;NA;1082;42.42;75.6;63.7;6.1;70413;117;358;23
"040416719000";"Powiat żniński";"19";769;8244;NA;1066;42.14;75.2;65.5;5.4;70190;154;388;23
"040416719000";"Powiat żniński";"20";808.8;7231;0;989;42.46;77.6;0;6.1;68626;142;324;16
"040416719000";"Powiat żniński";"21";804.9;6884;NA;1020;42.07;76.7;0;5.4;68357;134;377;23
"040416719000";"Powiat żniński";"22";780;7886;0;978;41.77;77.1;0;5.1;67936;186;390;5
"040416813000";"Powiat sępoleński";"02";391;NA;NA;NA;NA;70.3;67.1;NA;40868;NA;NA;NA
"040416813000";"Powiat sępoleński";"03";395.9;NA;NA;NA;NA;69.4;64.3;21.5;40864;NA;NA;NA
"040416813000";"Powiat sępoleński";"04";409.7;23979;NA;NA;NA;72.1;62.1;20.5;40838;NA;NA;NA
"040416813000";"Powiat sępoleński";"05";653.7;22123;NA;NA;42.29;72.3;60;17.6;40895;NA;NA;NA
"040416813000";"Powiat sępoleński";"06";668.6;21048;NA;NA;42.51;72.1;59.2;15.3;40982;NA;NA;NA
"040416813000";"Powiat sępoleński";"07";673.6;19729;NA;NA;42.5;71.5;58;12.3;40990;NA;NA;NA
"040416813000";"Powiat sępoleński";"08";679;13038;NA;NA;42.27;72.7;57.8;12.1;41059;NA;NA;NA
"040416813000";"Powiat sępoleński";"09";679.1;11375;NA;NA;42.19;76.5;57.4;13.2;41045;NA;NA;NA
"040416813000";"Powiat sępoleński";"10";687.9;9079;NA;NA;42.48;78.5;57.2;13.6;41719;NA;NA;NA
"040416813000";"Powiat sępoleński";"11";676.1;9122;NA;NA;42.41;77.8;57.6;13.6;41683;NA;NA;NA
"040416813000";"Powiat sępoleński";"12";684.4;8243;NA;NA;42.36;78.2;58.2;13.3;41689;NA;NA;NA
"040416813000";"Powiat sępoleński";"13";677.5;8173;NA;849;42.5;79.4;58.2;13.7;41636;80;307;7
"040416813000";"Powiat sępoleński";"14";676.1;7492;NA;732;42.74;78.6;59;11.7;41542;98;341;19
"040416813000";"Powiat sępoleński";"15";670.2;6433;NA;591;42.62;77.9;59.7;10.6;41501;63;263;17
"040416813000";"Powiat sępoleński";"16";685.4;5908;NA;526;42.61;77.5;60.2;9.6;41392;80;144;19
"040416813000";"Powiat sępoleński";"17";711.1;5730;NA;604;42.55;78;61.7;8.1;41373;85;192;16
"040416813000";"Powiat sępoleński";"18";727.8;5139;NA;771;42.46;77.2;63.2;7.4;41147;77;187;14
"040416813000";"Powiat sępoleński";"19";734.3;4114;NA;696;42.43;76.8;64.1;6.9;41056;84;219;13
"040416813000";"Powiat sępoleński";"20";780.8;3616;6;649;43.21;78;0;7.8;39638;105;224;11
"040416813000";"Powiat sępoleński";"21";783.9;3160;NA;613;43.19;78.4;0;7;39465;100;241;15
"040416813000";"Powiat sępoleński";"22";740.9;3422;0;705;43.09;78;0;6.9;39218;189;349;12
"040416814000";"Powiat świecki";"02";522.5;NA;NA;NA;NA;93.9;60.7;NA;97380;NA;NA;NA
"040416814000";"Powiat świecki";"03";523.4;NA;NA;NA;NA;94.7;58.7;17.3;97224;NA;NA;NA
"040416814000";"Powiat świecki";"04";527.4;26804;NA;NA;NA;91.7;57;16.2;97182;NA;NA;NA
"040416814000";"Powiat świecki";"05";704.1;26732;NA;NA;32.91;88.1;55.6;14.9;96984;NA;NA;NA
"040416814000";"Powiat świecki";"06";712.6;24596;NA;NA;32.84;86.9;54.8;12;97040;NA;NA;NA
"040416814000";"Powiat świecki";"07";715.2;22190;NA;NA;32.7;86;54.3;9.4;97037;NA;NA;NA
"040416814000";"Powiat świecki";"08";724.3;20872;NA;NA;32.58;85.8;54.2;9.1;97311;NA;NA;NA
"040416814000";"Powiat świecki";"09";727.5;21465;NA;NA;32.54;84.9;53.9;10.7;97642;NA;NA;NA
"040416814000";"Powiat świecki";"10";733.1;18242;NA;NA;33;84.5;54;11.3;99851;NA;NA;NA
"040416814000";"Powiat świecki";"11";717.7;22238;NA;NA;32.86;83.6;54.4;10;99942;NA;NA;NA
"040416814000";"Powiat świecki";"12";719.3;21328;NA;NA;32.73;84.7;54.9;10.3;99949;NA;NA;NA
"040416814000";"Powiat świecki";"13";715;20409;NA;2057;32.64;86.2;55.4;9.9;99839;203;886;80
"040416814000";"Powiat świecki";"14";706.7;21407;NA;1569;32.44;87;56.5;8.3;99852;176;677;49
"040416814000";"Powiat świecki";"15";708.6;18214;NA;1511;32.21;84.7;57.7;6.6;99764;288;696;33
"040416814000";"Powiat świecki";"16";709.8;17633;NA;1365;32.08;84.6;59;5.6;99661;240;645;45
"040416814000";"Powiat świecki";"17";745.6;14857;NA;1350;32;85.8;60.6;4.7;99505;272;615;48
"040416814000";"Powiat świecki";"18";754.7;13735;NA;1549;31.92;86.3;62.2;4.2;99281;258;588;51
"040416814000";"Powiat świecki";"19";759.3;11827;NA;1418;31.75;88.4;63.7;4;98952;278;571;26
"040416814000";"Powiat świecki";"20";804.7;10392;5;1381;31.58;88;0;4.3;96507;251;593;35
"040416814000";"Powiat świecki";"21";806.5;9290;NA;1814;31.44;86.8;0;3.6;95914;516;918;28
"040416814000";"Powiat świecki";"22";757.7;10038;6;1580;34.79;86.4;0;3.7;95359;330;760;25
"040416816000";"Powiat tucholski";"02";396.2;NA;NA;NA;NA;74.8;67.2;NA;47067;NA;NA;NA
"040416816000";"Powiat tucholski";"03";399.1;NA;NA;NA;NA;73.2;64.4;19.9;47098;NA;NA;NA
"040416816000";"Powiat tucholski";"04";409.7;14335;NA;NA;NA;73.6;62.2;18.7;47126;NA;NA;NA
"040416816000";"Powiat tucholski";"05";610.3;13297;NA;NA;29.59;74;60.4;17;47231;NA;NA;NA
"040416816000";"Powiat tucholski";"06";625.4;11726;NA;NA;29.51;72.7;59.3;14;47298;NA;NA;NA
"040416816000";"Powiat tucholski";"07";634.2;10073;NA;NA;29.26;71.6;58.6;10.7;47310;NA;NA;NA
"040416816000";"Powiat tucholski";"08";637.8;7931;NA;NA;29.21;71.8;57.5;8.9;47548;NA;NA;NA
"040416816000";"Powiat tucholski";"09";650.2;7156;NA;NA;29.29;73.8;57;10.4;47622;NA;NA;NA
"040416816000";"Powiat tucholski";"10";662.5;7041;NA;NA;29.11;75.4;56.6;11.4;48158;NA;NA;NA
"040416816000";"Powiat tucholski";"11";654.5;6922;NA;NA;29.09;74.3;56.5;11.3;48187;NA;NA;NA
"040416816000";"Powiat tucholski";"12";655;6476;NA;NA;28.95;75.6;57;12.4;48327;NA;NA;NA
"040416816000";"Powiat tucholski";"13";664.1;6570;NA;844;28.89;74.3;57.4;13;48283;142;307;25
"040416816000";"Powiat tucholski";"14";652.7;6607;NA;748;28.8;74.5;58;11;48381;102;396;16
"040416816000";"Powiat tucholski";"15";658.8;5962;NA;534;28.76;73.9;59;9.9;48381;93;260;9
"040416816000";"Powiat tucholski";"16";675.7;5001;NA;482;28.53;73.5;60.4;9;48416;83;200;13
"040416816000";"Powiat tucholski";"17";692.8;4188;NA;452;28.48;74.1;61.8;7.6;48438;83;186;12
"040416816000";"Powiat tucholski";"18";712.4;3601;NA;622;28.28;74.5;63.8;6.8;48374;107;191;16
"040416816000";"Powiat tucholski";"19";725.7;3424;NA;604;28.21;75.7;65.3;6;48383;108;210;13
"040416816000";"Powiat tucholski";"20";772.5;3271;0;595;28.32;76.2;0;7.2;47453;112;239;11
"040416816000";"Powiat tucholski";"21";775.4;3414;NA;697;28.28;77.3;0;6.5;47207;192;327;12
"040416816000";"Powiat tucholski";"22";734.7;4184;1;689;27.88;77;0;6.3;47109;216;357;12
"042214004000";"Powiat gdański";"02";256.8;NA;NA;NA;NA;85.6;59.1;NA;80470;NA;NA;NA
"042214004000";"Powiat gdański";"03";195.5;NA;NA;NA;NA;85;56.9;10.9;81676;NA;NA;NA
"042214004000";"Powiat gdański";"04";56.5;12168;NA;NA;NA;87.7;55.1;9.7;83201;NA;NA;NA
"042214004000";"Powiat gdański";"05";82.4;11613;NA;NA;28.1;85.5;53.5;7.3;84711;NA;NA;NA
"042214004000";"Powiat gdański";"06";91.4;10504;NA;NA;28.08;91.1;52.5;4.7;86451;NA;NA;NA
"042214004000";"Powiat gdański";"07";162.8;8947;NA;NA;28.23;91.2;52;2.6;89073;NA;NA;NA
"042214004000";"Powiat gdański";"08";86.2;7327;NA;NA;28.19;89.8;51.6;1.7;90907;NA;NA;NA
"042214004000";"Powiat gdański";"09";95.3;6250;NA;NA;28.22;89.6;51.3;3.5;93191;NA;NA;NA
"042214004000";"Powiat gdański";"10";77.4;6593;NA;NA;28.12;90;52.2;3.9;98434;NA;NA;NA
"042214004000";"Powiat gdański";"11";962.9;6818;NA;NA;27.84;87.8;52.5;3.8;100912;NA;NA;NA
"042214004000";"Powiat gdański";"12";632.3;6950;NA;NA;27.74;88;53;4.7;103167;NA;NA;NA
"042214004000";"Powiat gdański";"13";775.5;7530;NA;3435;27.42;87.9;54.1;5;105247;759;1687;67
"042214004000";"Powiat gdański";"14";731.2;7473;NA;3148;27.22;91.1;55;4.4;107382;711;1367;41
"042214004000";"Powiat gdański";"15";661.3;7169;NA;2426;27.05;91.7;56.2;3.3;109394;438;1481;28
"042214004000";"Powiat gdański";"16";713.2;6897;NA;2317;26.96;92.1;57.6;3.1;111675;429;1358;55
"042214004000";"Powiat gdański";"17";1092.8;6803;NA;2454;26.73;92.6;59.1;2.6;113983;592;1397;65
"042214004000";"Powiat gdański";"18";1074.9;6285;NA;2632;26.57;91.8;60.3;2.4;116199;604;1393;76
"042214004000";"Powiat gdański";"19";902.8;6382;NA;3229;26.44;90.3;61.9;2.2;118489;856;1876;59
"042214004000";"Powiat gdański";"20";860.1;6359;3;6583;24.89;90.8;0;3.1;126258;727;1754;41
"042214004000";"Powiat gdański";"21";843.5;6528;NA;3174;24.76;91.4;0;2.6;128404;491;1585;43
"042214004000";"Powiat gdański";"22";802.7;7207;2;2570;24.64;96.4;0;2.1;129983;556;1504;32
"042214005000";"Powiat kartuski";"02";681.3;NA;NA;NA;NA;78.2;71.7;NA;104077;NA;NA;NA
"042214005000";"Powiat kartuski";"03";691;NA;NA;NA;NA;80.4;69.6;12.5;105375;NA;NA;NA
"042214005000";"Powiat kartuski";"04";707.8;10384;NA;NA;NA;80.1;67.6;11.4;107055;NA;NA;NA
"042214005000";"Powiat kartuski";"05";905.9;10226;NA;NA;19.89;78.7;65.6;10.3;108560;NA;NA;NA
"042214005000";"Powiat kartuski";"06";902.2;9626;NA;NA;19.61;79.4;64.1;7.4;110086;NA;NA;NA
"042214005000";"Powiat kartuski";"07";925.7;8317;NA;NA;19.19;80.1;62.9;4.8;112221;NA;NA;NA
"042214005000";"Powiat kartuski";"08";920;6905;NA;NA;18.8;79.8;61.8;3.3;114083;NA;NA;NA
"042214005000";"Powiat kartuski";"09";963.3;6628;NA;NA;18.48;82.9;60.9;5.2;116000;NA;NA;NA
"042214005000";"Powiat kartuski";"10";888.5;7282;NA;NA;18.1;80.5;61;6.1;119521;NA;NA;NA
"042214005000";"Powiat kartuski";"11";803.9;7845;NA;NA;17.79;79.6;61.1;6.1;121358;NA;NA;NA
"042214005000";"Powiat kartuski";"12";878.9;9099;NA;NA;17.47;79.4;61.3;6.3;123094;NA;NA;NA
"042214005000";"Powiat kartuski";"13";802.4;9199;NA;2080;17.1;80.2;61.5;6.5;125076;280;1115;53
"042214005000";"Powiat kartuski";"14";777;9690;NA;1935;16.82;80.3;61.8;4.7;127098;326;972;40
"042214005000";"Powiat kartuski";"15";688.3;9860;NA;2116;16.57;78.9;62.5;3.2;128925;277;949;34
"042214005000";"Powiat kartuski";"16";703.2;9237;NA;2087;16.24;81.1;63.5;2.5;131071;490;1203;50
"042214005000";"Powiat kartuski";"17";699.2;7815;NA;1896;15.91;82.1;65;2.1;133841;276;906;59
"042214005000";"Powiat kartuski";"18";697.2;8792;NA;1842;15.42;81.9;66.2;1.8;136619;254;819;47
"042214005000";"Powiat kartuski";"19";764.1;8128;NA;1967;15.19;81.8;67.6;1.6;139397;291;1081;42
"042214005000";"Powiat kartuski";"20";885.8;7821;0;2039;14.18;81.6;0;2.5;147389;308;1212;31
"042214005000";"Powiat kartuski";"21";892.2;7947;NA;2190;13.84;82.2;0;2.2;149799;345;1311;41
"042214005000";"Powiat kartuski";"22";833.3;8491;0;3491;13.58;84.3;0;2;151934;1453;1150;30
"042214010000";"Powiat nowodworski";"02";578.9;NA;NA;NA;NA;79.6;63.5;NA;35654;NA;NA;NA
"042214010000";"Powiat nowodworski";"03";645.2;NA;NA;NA;NA;79.7;61.2;27.2;35729;NA;NA;NA
"042214010000";"Powiat nowodworski";"04";621.4;14942;NA;NA;NA;80.9;59.1;26.3;35602;NA;NA;NA
"042214010000";"Powiat nowodworski";"05";730.8;13272;NA;NA;31.85;79.6;57.1;21.1;35549;NA;NA;NA
"042214010000";"Powiat nowodworski";"06";758.8;11871;NA;NA;31.8;78.6;55;18.5;35487;NA;NA;NA
"042214010000";"Powiat nowodworski";"07";763.7;9767;NA;NA;31.9;78.1;54.1;14.5;35542;NA;NA;NA
"042214010000";"Powiat nowodworski";"08";787.1;7744;NA;NA;31.81;78.8;53.2;11.2;35608;NA;NA;NA
"042214010000";"Powiat nowodworski";"09";799.3;7217;NA;NA;31.75;81.8;52.8;13.7;35642;NA;NA;NA
"042214010000";"Powiat nowodworski";"10";776.8;5923;NA;NA;31.66;80.1;52.8;14.6;36530;NA;NA;NA
"042214010000";"Powiat nowodworski";"11";797.5;5379;NA;NA;31.52;82;53.1;14.4;36471;NA;NA;NA
"042214010000";"Powiat nowodworski";"12";752.5;6367;NA;NA;31.6;83.2;53.5;15.4;36459;NA;NA;NA
"042214010000";"Powiat nowodworski";"13";750.8;6800;NA;1110;31.47;82.8;54.1;15.4;36332;163;601;35
"042214010000";"Powiat nowodworski";"14";699.3;6306;NA;822;31.31;83.7;54.9;13.4;36254;90;470;25
"042214010000";"Powiat nowodworski";"15";737.9;5837;NA;713;31.38;82.4;55.4;11.8;36154;126;387;20
"042214010000";"Powiat nowodworski";"16";759;5460;NA;780;31.33;83.1;56.8;9;36018;100;432;30
"042214010000";"Powiat nowodworski";"17";797.9;4951;NA;674;31.39;84.9;58.5;6.9;35891;108;323;33
"042214010000";"Powiat nowodworski";"18";810.6;4477;NA;611;31.39;84.1;59.9;6.7;35746;68;281;18
"042214010000";"Powiat nowodworski";"19";835.9;3726;NA;579;31.41;84.3;61.2;5.9;35580;104;281;18
"042214010000";"Powiat nowodworski";"20";915.1;3467;0;680;31.58;85.7;0;7.9;34290;145;337;13
"042214010000";"Powiat nowodworski";"21";902.7;3402;NA;706;31.51;84.6;0;6.6;34065;106;381;23
"042214010000";"Powiat nowodworski";"22";871.1;3480;5;655;31.58;85.7;0;6.2;33815;106;337;8
"042214011000";"Powiat pucki";"02";852.5;NA;NA;NA;NA;84.4;62.5;NA;71631;NA;NA;NA
"042214011000";"Powiat pucki";"03";828.3;NA;NA;NA;NA;82.3;60.6;11.3;72292;NA;NA;NA
"042214011000";"Powiat pucki";"04";843.1;9341;NA;NA;NA;81.2;58.5;11.5;73179;NA;NA;NA
"042214011000";"Powiat pucki";"05";928.7;9707;NA;NA;46.21;81.9;57.1;11.2;73788;NA;NA;NA
"042214011000";"Powiat pucki";"06";957.2;8442;NA;NA;45.78;82.1;56.1;8.7;74717;NA;NA;NA
"042214011000";"Powiat pucki";"07";981;7255;NA;NA;45.04;83.9;55.9;6.2;75693;NA;NA;NA
"042214011000";"Powiat pucki";"08";1019.3;5573;NA;NA;44.56;83.2;55.7;4.2;76310;NA;NA;NA
"042214011000";"Powiat pucki";"09";1035.2;5058;NA;NA;44.06;82.5;55.2;6.2;77238;NA;NA;NA
"042214011000";"Powiat pucki";"10";1070.6;5071;NA;NA;43.92;83.6;54.9;6.3;79173;NA;NA;NA
"042214011000";"Powiat pucki";"11";1053.9;5145;NA;NA;43.31;82.8;55.4;6.7;80106;NA;NA;NA
"042214011000";"Powiat pucki";"12";1025.2;5484;NA;NA;42.79;84;56;7.1;80738;NA;NA;NA
"042214011000";"Powiat pucki";"13";995.7;6004;NA;2379;42.08;86.7;56.8;7.1;81597;376;1293;72
"042214011000";"Powiat pucki";"14";952.3;6296;NA;1739;41.54;87.5;57.6;6.5;82414;282;849;45
"042214011000";"Powiat pucki";"15";896.1;6209;NA;2054;34.59;86.3;58.5;5.9;83080;651;910;39
"042214011000";"Powiat pucki";"16";891.1;5666;NA;1495;34.09;88.1;59.5;5;83752;245;696;44
"042214011000";"Powiat pucki";"17";974.9;5578;NA;1580;32.33;87.1;60.9;4.1;84687;411;843;68
"042214011000";"Powiat pucki";"18";967.4;5233;NA;1342;31.72;86.8;62;3.7;85726;180;584;44
"042214011000";"Powiat pucki";"19";1034.6;4781;NA;1495;31.31;85;62.9;3.4;86684;204;791;27
"042214011000";"Powiat pucki";"20";1003;4309;1;1407;29.27;85.8;0;3.8;89493;236;785;43
"042214011000";"Powiat pucki";"21";987.4;4401;NA;1805;28.67;86.8;0;3.1;90329;640;1154;35
"042214011000";"Powiat pucki";"22";936.9;4296;1;1744;28.01;87.9;0;3.1;90942;365;880;43
"042214015000";"Powiat wejherowski";"02";683.6;NA;NA;NA;NA;83;62.6;NA;174394;NA;NA;NA
"042214015000";"Powiat wejherowski";"03";666.4;NA;NA;NA;NA;84.8;60.6;11.1;176224;NA;NA;NA
"042214015000";"Powiat wejherowski";"04";678.1;34999;NA;NA;NA;83.2;58.8;10.1;178368;NA;NA;NA
"042214015000";"Powiat wejherowski";"05";759.9;34830;NA;NA;59.65;81.8;57.4;7.9;180691;NA;NA;NA
"042214015000";"Powiat wejherowski";"06";795.4;32692;NA;NA;59.36;83.4;56.5;5.4;183085;NA;NA;NA
"042214015000";"Powiat wejherowski";"07";798.3;26371;NA;NA;59.04;87;55.8;3.7;185831;NA;NA;NA
"042214015000";"Powiat wejherowski";"08";831;21406;NA;NA;58.88;86.3;55.6;3.3;188973;NA;NA;NA
"042214015000";"Powiat wejherowski";"09";857.6;20322;NA;NA;58.77;85.3;55.1;5.9;192349;NA;NA;NA
"042214015000";"Powiat wejherowski";"10";876.9;21686;NA;NA;59.26;84.4;54.4;6.6;199005;NA;NA;NA
"042214015000";"Powiat wejherowski";"11";856.2;22219;NA;NA;59.08;83.6;54.9;6.5;201630;NA;NA;NA
"042214015000";"Powiat wejherowski";"12";816.5;22372;NA;NA;58.94;82.6;55.7;7.2;203862;NA;NA;NA
"042214015000";"Powiat wejherowski";"13";788;21853;NA;4229;58.7;82.4;56.8;6.9;205892;679;2312;135
"042214015000";"Powiat wejherowski";"14";753.9;19303;NA;3900;58.48;82.5;58.1;6.4;207676;546;2131;91
"042214015000";"Powiat wejherowski";"15";691.5;16236;NA;3742;58.29;82.9;59.3;5.4;209407;567;2029;81
"042214015000";"Powiat wejherowski";"16";788.4;13706;NA;3380;58.06;82.8;60.7;4.5;211455;482;1800;82
"042214015000";"Powiat wejherowski";"17";788.9;11793;NA;3132;57.84;83.1;62.3;3.2;213803;512;1686;99
"042214015000";"Powiat wejherowski";"18";784.1;10044;NA;3416;57.72;83.7;63.8;3;215908;627;1805;68
"042214015000";"Powiat wejherowski";"19";847.2;8828;NA;3279;57.4;83.1;65;2.6;217846;593;1707;88
"042214015000";"Powiat wejherowski";"20";817.7;7976;45;3432;56.85;83.7;0;3.3;224365;452;1923;76
"042214015000";"Powiat wejherowski";"21";809.6;7711;NA;3659;56.52;84.3;0;2.6;225799;727;2106;54
"042214015000";"Powiat wejherowski";"22";770.8;8938;3;5666;56.1;82.9;0;2.5;227406;2312;2215;59
"042214101000";"Powiat bytowski";"02";513.4;NA;NA;NA;NA;75.9;65.6;NA;75109;NA;NA;NA
"042214101000";"Powiat bytowski";"03";541.2;NA;NA;NA;NA;78;63;24.4;75246;NA;NA;NA
"042214101000";"Powiat bytowski";"04";526.5;25298;NA;NA;NA;78;61;23.9;75369;NA;NA;NA
"042214101000";"Powiat bytowski";"05";579.1;21691;NA;NA;36.94;79.9;58.6;22.6;75328;NA;NA;NA
"042214101000";"Powiat bytowski";"06";623.5;17575;NA;NA;36.73;79.6;57.3;19.9;75286;NA;NA;NA
"042214101000";"Powiat bytowski";"07";630.6;12708;NA;NA;36.59;79.5;56.3;13.2;75527;NA;NA;NA
"042214101000";"Powiat bytowski";"08";645.8;8364;NA;NA;36.43;80.3;55.5;11.7;75813;NA;NA;NA
"042214101000";"Powiat bytowski";"09";646.3;6893;NA;NA;36.09;80.2;54.9;13.4;76043;NA;NA;NA
"042214101000";"Powiat bytowski";"10";678.1;6949;NA;NA;36.18;80.5;54.3;13.2;78195;NA;NA;NA
"042214101000";"Powiat bytowski";"11";684.7;6270;NA;NA;35.96;81.3;54.4;13.4;78232;NA;NA;NA
"042214101000";"Powiat bytowski";"12";636.4;6011;NA;NA;35.81;82.4;55;14.1;78331;NA;NA;NA
"042214101000";"Powiat bytowski";"13";621;6394;NA;1679;35.46;80.8;55.7;14.3;78307;165;714;68
"042214101000";"Powiat bytowski";"14";611.7;6321;NA;1228;35.45;82.7;56.7;12.6;78631;139;430;58
"042214101000";"Powiat bytowski";"15";598.6;6160;NA;1191;35.23;83.1;57.9;10.6;78780;133;416;49
"042214101000";"Powiat bytowski";"16";605.8;5677;NA;1128;35.09;84;58.8;8.7;78834;117;409;38
"042214101000";"Powiat bytowski";"17";636.5;5010;NA;931;34.86;84.3;60.3;6.3;79134;113;323;24
"042214101000";"Powiat bytowski";"18";640.1;4382;NA;1369;34.59;87.2;61.7;5.9;79299;114;330;34
"042214101000";"Powiat bytowski";"19";714.7;3977;NA;1251;34.43;86.6;62.9;5.6;79198;114;391;42
"042214101000";"Powiat bytowski";"20";745.7;3489;3;1303;34.32;88.8;0;6.1;77409;206;509;27
"042214101000";"Powiat bytowski";"21";673.9;3398;NA;1285;34.13;89.5;0;5.8;76987;200;539;26
"042214101000";"Powiat bytowski";"22";623.9;3288;0;1241;33.85;88.9;0;6.1;76715;233;488;29
"042214108000";"Powiat lęborski";"02";749.5;NA;NA;NA;NA;79.5;62.7;NA;63509;NA;NA;NA
"042214108000";"Powiat lęborski";"03";769.3;NA;NA;NA;NA;80.7;60.7;21.6;63561;NA;NA;NA
"042214108000";"Powiat lęborski";"04";780.5;32090;NA;NA;NA;82.3;58.8;18.7;63606;NA;NA;NA
"042214108000";"Powiat lęborski";"05";819;25990;NA;NA;61.14;82.9;57.5;17;63708;NA;NA;NA
"042214108000";"Powiat lęborski";"06";633.5;22174;NA;NA;60.96;82.2;56.4;15.8;63703;NA;NA;NA
"042214108000";"Powiat lęborski";"07";640.3;17443;NA;NA;60.57;83.4;55.6;11.3;63705;NA;NA;NA
"042214108000";"Powiat lęborski";"08";662.1;13373;NA;NA;60.26;84.2;55.3;9.2;63767;NA;NA;NA
"042214108000";"Powiat lęborski";"09";692.2;11775;NA;NA;60.09;84;54.9;10.7;63915;NA;NA;NA
"042214108000";"Powiat lęborski";"10";679.7;12077;NA;NA;60.05;82.9;53.7;10.6;66161;NA;NA;NA
"042214108000";"Powiat lęborski";"11";698.6;12472;NA;NA;59.81;81.3;54.5;10;66202;NA;NA;NA
